id,created_at,sim_step,sim_time,direction,waiting_time,queue_length,mean_speed,vehicle_count,throughput,congestion_score,tl_state
35940,2026-06-17 06:21:07,89900,89900.0,west,45.951,20,0.599,12,6552,81.67,Srrr
35939,2026-06-17 06:21:07,89900,89900.0,east,84.714,20,0.302,25,9360,96.34,Srrr
35938,2026-06-17 06:21:07,89900,89900.0,south,18.235,0,11.63,15,7030,6.94,Srrr
35937,2026-06-17 06:21:07,89900,89900.0,north,53.399,8,0.879,8,6084,50.17,Srrr
35936,2026-06-17 06:21:07,89890,89890.0,west,39.123,19,0.801,12,6552,76.66,Srrr
35935,2026-06-17 06:21:07,89890,89890.0,east,76.954,20,0.957,25,9360,93.28,Srrr
35934,2026-06-17 06:21:07,89890,89890.0,south,57.649,9,9.874,15,7023,51.76,Srrr
35933,2026-06-17 06:21:07,89890,89890.0,north,45.021,5,1.132,8,6084,37.74,Srrr
35932,2026-06-17 06:21:07,89880,89880.0,west,30.788,16,1.308,12,6552,64.57,Nrrr
35931,2026-06-17 06:21:07,89880,89880.0,east,69.34,20,0.344,25,9360,93.82,Nrrr
35930,2026-06-17 06:21:07,89880,89880.0,south,90.359,20,0.04,15,7015,99.73,Nrrr
35929,2026-06-17 06:21:07,89880,89880.0,north,38.112,3,1.081,8,6084,24.75,Nrrr
35928,2026-06-17 06:21:07,89870,89870.0,west,22.181,12,1.285,12,6552,43.13,Nrrr
35927,2026-06-17 06:21:07,89870,89870.0,east,61.247,20,0.704,25,9360,86.24,Nrrr
35926,2026-06-17 06:21:07,89870,89870.0,south,89.283,20,0.019,15,7015,96.96,Nrrr
35925,2026-06-17 06:21:07,89870,89870.0,north,30.386,0,0.551,8,6084,11.37,Nrrr
35924,2026-06-17 06:21:07,89860,89860.0,west,15.157,8,1.234,12,6552,31.67,Nrrr
35923,2026-06-17 06:21:07,89860,89860.0,east,53.611,20,0.117,25,9360,82.59,Nrrr
35922,2026-06-17 06:21:07,89860,89860.0,south,89.588,20,1.325,15,7015,99.81,Nrrr
35921,2026-06-17 06:21:07,89860,89860.0,north,66.409,10,8.544,8,6077,58.34,Nrrr
35920,2026-06-17 06:21:07,89850,89850.0,west,5.405,3,0.014,12,6552,8.74,Wrrr
35919,2026-06-17 06:21:07,89850,89850.0,east,46.329,20,0.574,25,9360,82.35,Wrrr
35918,2026-06-17 06:21:07,89850,89850.0,south,89.454,20,1.006,15,7015,100.0,Wrrr
35917,2026-06-17 06:21:07,89850,89850.0,north,90.593,20,1.393,8,6071,97.8,Wrrr
35916,2026-06-17 06:21:07,89840,89840.0,west,0.933,0,8.2,12,6552,0.07,Wrrr
35915,2026-06-17 06:21:07,89840,89840.0,east,37.165,20,0.617,25,9360,77.21,Wrrr
35914,2026-06-17 06:21:07,89840,89840.0,south,90.338,20,0.281,15,7015,99.41,Wrrr
35913,2026-06-17 06:21:07,89840,89840.0,north,89.713,20,0.037,8,6071,100.0,Wrrr
35912,2026-06-17 06:21:07,89830,89830.0,west,0.406,0,12.064,12,6552,0.86,Wrrr
35911,2026-06-17 06:21:07,89830,89830.0,east,29.243,20,1.488,25,9360,71.34,Wrrr
35910,2026-06-17 06:21:07,89830,89830.0,south,84.158,20,0.707,15,7015,95.38,Wrrr
35909,2026-06-17 06:21:07,89830,89830.0,north,90.49,20,0.029,8,6071,100.0,Wrrr
35908,2026-06-17 06:21:07,89820,89820.0,west,34.146,0,12.686,12,6552,16.28,Wrrr
35907,2026-06-17 06:21:07,89820,89820.0,east,21.588,20,1.184,25,9360,71.05,Wrrr
35906,2026-06-17 06:21:07,89820,89820.0,south,76.563,20,1.457,15,7015,94.27,Wrrr
35905,2026-06-17 06:21:07,89820,89820.0,north,90.733,20,1.2,8,6071,99.18,Wrrr
35904,2026-06-17 06:21:07,89810,89810.0,west,73.727,14,11.281,12,6542,76.15,Wrrr
35903,2026-06-17 06:21:07,89810,89810.0,east,13.742,15,1.069,25,9360,50.3,Wrrr
35902,2026-06-17 06:21:07,89810,89810.0,south,67.023,20,0.833,15,7015,90.79,Wrrr
35901,2026-06-17 06:21:07,89810,89810.0,north,89.272,20,1.442,8,6071,100.0,Wrrr
35900,2026-06-17 06:21:07,89800,89800.0,west,89.559,20,0.712,12,6538,100.0,Errr
35899,2026-06-17 06:21:07,89800,89800.0,east,6.04,6,0.562,25,9360,18.37,Errr
35898,2026-06-17 06:21:07,89800,89800.0,south,59.123,20,0.67,15,7015,86.39,Errr
35897,2026-06-17 06:21:07,89800,89800.0,north,90.586,20,0.837,8,6071,99.87,Errr
35896,2026-06-17 06:21:07,89790,89790.0,west,89.711,20,0.407,12,6538,100.0,Errr
35895,2026-06-17 06:21:07,89790,89790.0,east,0.0,0,10.245,25,9360,0.0,Errr
35894,2026-06-17 06:21:07,89790,89790.0,south,52.722,20,0.212,15,7015,84.7,Errr
35893,2026-06-17 06:21:07,89790,89790.0,north,89.012,20,0.153,8,6071,97.49,Errr
35892,2026-06-17 06:21:07,89780,89780.0,west,90.345,20,0.31,12,6538,100.0,Errr
35891,2026-06-17 06:21:07,89780,89780.0,east,0.0,0,10.494,25,9360,0.71,Errr
35890,2026-06-17 06:21:07,89780,89780.0,south,43.031,20,1.128,15,7015,82.01,Errr
35889,2026-06-17 06:21:07,89780,89780.0,north,89.986,20,0.221,8,6071,99.17,Errr
35888,2026-06-17 06:21:07,89770,89770.0,west,89.287,20,0.96,12,6538,99.63,Errr
35887,2026-06-17 06:21:07,89770,89770.0,east,0.517,0,9.077,25,9360,2.85,Errr
35886,2026-06-17 06:21:07,89770,89770.0,south,35.411,20,1.499,15,7015,76.36,Errr
35885,2026-06-17 06:21:07,89770,89770.0,north,89.161,20,0.614,8,6071,96.69,Errr
35884,2026-06-17 06:21:07,89760,89760.0,west,87.074,20,0.217,12,6538,100.0,Errr
35883,2026-06-17 06:21:07,89760,89760.0,east,2.343,0,12.911,25,9360,2.38,Errr
35882,2026-06-17 06:21:07,89760,89760.0,south,27.4,18,1.447,15,7015,65.13,Errr
35881,2026-06-17 06:21:07,89760,89760.0,north,89.248,20,0.24,8,6071,99.92,Errr
35880,2026-06-17 06:21:07,89750,89750.0,west,79.706,20,1.116,12,6538,93.13,Errr
35879,2026-06-17 06:21:07,89750,89750.0,east,42.046,8,10.771,25,9352,40.59,Errr
35878,2026-06-17 06:21:07,89750,89750.0,south,19.765,13,0.931,15,7015,49.91,Errr
35877,2026-06-17 06:21:07,89750,89750.0,north,87.749,19,1.352,8,6071,96.84,Errr
35876,2026-06-17 06:21:07,89740,89740.0,west,72.594,20,1.184,12,6538,94.82,Errr
35875,2026-06-17 06:21:07,89740,89740.0,east,82.348,18,10.088,25,9342,92.61,Errr
35874,2026-06-17 06:21:07,89740,89740.0,south,11.802,8,0.202,15,7015,31.89,Errr
35873,2026-06-17 06:21:07,89740,89740.0,north,78.615,17,0.014,8,6071,83.51,Errr
35872,2026-06-17 06:21:07,89730,89730.0,west,63.806,20,1.111,12,6538,89.96,Srrr
35871,2026-06-17 06:21:07,89730,89730.0,east,89.21,20,1.5,25,9340,99.2,Srrr
35870,2026-06-17 06:21:07,89730,89730.0,south,4.162,3,1.258,15,7015,13.03,Srrr
35869,2026-06-17 06:21:07,89730,89730.0,north,71.205,14,0.082,8,6071,76.57,Srrr
35868,2026-06-17 06:21:07,89720,89720.0,west,56.363,20,1.226,12,6538,84.13,Srrr
35867,2026-06-17 06:21:07,89720,89720.0,east,90.447,20,0.187,25,9340,98.65,Srrr
35866,2026-06-17 06:21:07,89720,89720.0,south,0.0,0,12.379,15,7015,0.0,Srrr
35865,2026-06-17 06:21:07,89720,89720.0,north,63.478,11,1.404,8,6071,63.77,Srrr
35864,2026-06-17 06:21:07,89710,89710.0,west,47.227,20,0.671,12,6538,80.83,Srrr
35863,2026-06-17 06:21:07,89710,89710.0,east,88.052,20,0.615,25,9340,100.0,Srrr
35862,2026-06-17 06:21:07,89710,89710.0,south,9.166,0,10.462,15,7015,5.05,Srrr
35861,2026-06-17 06:21:07,89710,89710.0,north,55.314,9,0.711,8,6071,48.95,Srrr
35860,2026-06-17 06:21:07,89700,89700.0,west,40.702,20,0.03,12,6538,79.98,Srrr
35859,2026-06-17 06:21:07,89700,89700.0,east,79.247,20,0.997,25,9340,98.19,Srrr
35858,2026-06-17 06:21:07,89700,89700.0,south,49.144,6,12.07,15,7010,38.47,Srrr
35857,2026-06-17 06:21:07,89700,89700.0,north,46.248,6,1.049,8,6071,37.32,Srrr
35856,2026-06-17 06:21:07,89690,89690.0,west,32.674,16,0.374,12,6538,64.19,Nrrr
35855,2026-06-17 06:21:07,89690,89690.0,east,71.125,20,0.914,25,9340,93.38,Nrrr
35854,2026-06-17 06:21:07,89690,89690.0,south,90.41,20,0.568,15,7000,97.1,Nrrr
35853,2026-06-17 06:21:07,89690,89690.0,north,39.393,3,0.663,8,6071,24.16,Nrrr
35852,2026-06-17 06:21:07,89680,89680.0,west,24.078,12,0.071,12,6538,47.98,Nrrr
35851,2026-06-17 06:21:07,89680,89680.0,east,62.561,20,1.231,25,9340,87.36,Nrrr
35850,2026-06-17 06:21:07,89680,89680.0,south,90.509,20,1.12,15,7000,100.0,Nrrr
35849,2026-06-17 06:21:07,89680,89680.0,north,30.133,1,1.25,8,6071,15.53,Nrrr
35848,2026-06-17 06:21:07,89670,89670.0,west,16.659,8,0.948,12,6538,33.1,Nrrr
35847,2026-06-17 06:21:07,89670,89670.0,east,55.277,20,0.216,25,9340,83.9,Nrrr
35846,2026-06-17 06:21:07,89670,89670.0,south,90.424,20,0.79,15,7000,99.92,Nrrr
35845,2026-06-17 06:21:07,89670,89670.0,north,57.304,7,9.544,8,6066,49.22,Nrrr
35844,2026-06-17 06:21:07,89660,89660.0,west,8.497,4,0.475,12,6538,17.93,Wrrr
35843,2026-06-17 06:21:07,89660,89660.0,east,47.914,20,1.158,25,9340,79.44,Wrrr
35842,2026-06-17 06:21:07,89660,89660.0,south,90.615,20,0.181,15,7000,97.62,Wrrr
35841,2026-06-17 06:21:07,89660,89660.0,north,89.168,20,0.425,8,6058,97.32,Wrrr
35840,2026-06-17 06:21:07,89650,89650.0,west,0.83,0,0.465,12,6538,2.82,Wrrr
35839,2026-06-17 06:21:07,89650,89650.0,east,40.029,20,0.58,25,9340,77.59,Wrrr
35838,2026-06-17 06:21:07,89650,89650.0,south,89.914,20,1.017,15,7000,97.9,Wrrr
35837,2026-06-17 06:21:07,89650,89650.0,north,90.338,20,0.844,8,6058,100.0,Wrrr
35836,2026-06-17 06:21:07,89640,89640.0,west,0.878,0,8.503,12,6538,0.0,Wrrr
35835,2026-06-17 06:21:07,89640,89640.0,east,31.534,20,0.088,25,9340,75.14,Wrrr
35834,2026-06-17 06:21:07,89640,89640.0,south,85.603,20,0.149,15,7000,98.37,Wrrr
35833,2026-06-17 06:21:07,89640,89640.0,north,89.993,20,0.748,8,6058,98.7,Wrrr
35832,2026-06-17 06:21:07,89630,89630.0,west,25.415,0,12.231,12,6538,13.32,Wrrr
35831,2026-06-17 06:21:07,89630,89630.0,east,23.157,20,0.683,25,9340,68.18,Wrrr
35830,2026-06-17 06:21:07,89630,89630.0,south,77.921,20,0.839,15,7000,91.99,Wrrr
35829,2026-06-17 06:21:07,89630,89630.0,north,90.595,20,1.391,8,6058,100.0,Wrrr
35828,2026-06-17 06:21:07,89620,89620.0,west,65.853,11,11.666,12,6530,64.72,Wrrr
35827,2026-06-17 06:21:07,89620,89620.0,east,15.049,16,0.828,25,9340,56.19,Wrrr
35826,2026-06-17 06:21:07,89620,89620.0,south,69.025,20,1.367,15,7000,91.01,Wrrr
35825,2026-06-17 06:21:07,89620,89620.0,north,90.109,20,1.274,8,6058,100.0,Wrrr
35824,2026-06-17 06:21:07,89610,89610.0,west,89.997,20,1.401,12,6524,100.0,Errr
35823,2026-06-17 06:21:07,89610,89610.0,east,8.086,8,1.154,25,9340,25.93,Errr
35822,2026-06-17 06:21:07,89610,89610.0,south,60.733,20,0.844,15,7000,86.22,Errr
35821,2026-06-17 06:21:07,89610,89610.0,north,89.676,20,1.217,8,6058,98.23,Errr
35820,2026-06-17 06:21:07,89600,89600.0,west,90.107,20,1.083,12,6524,97.44,Errr
35819,2026-06-17 06:21:07,89600,89600.0,east,0.0,0,12.033,25,9340,1.18,Errr
35818,2026-06-17 06:21:07,89600,89600.0,south,54.359,20,0.31,15,7000,83.78,Errr
35817,2026-06-17 06:21:07,89600,89600.0,north,89.39,20,0.048,8,6058,100.0,Errr
35816,2026-06-17 06:21:07,89590,89590.0,west,90.053,20,0.587,12,6524,100.0,Errr
35815,2026-06-17 06:21:07,89590,89590.0,east,0.346,0,10.094,25,9340,2.34,Errr
35814,2026-06-17 06:21:07,89590,89590.0,south,46.588,20,1.494,15,7000,78.66,Errr
35813,2026-06-17 06:21:07,89590,89590.0,north,90.409,20,0.119,8,6058,97.8,Errr
35812,2026-06-17 06:21:07,89580,89580.0,west,90.411,20,1.394,12,6524,100.0,Errr
35811,2026-06-17 06:21:07,89580,89580.0,east,0.667,0,10.577,25,9340,0.0,Errr
35810,2026-06-17 06:21:07,89580,89580.0,south,36.832,20,0.701,15,7000,73.53,Errr
35809,2026-06-17 06:21:07,89580,89580.0,north,90.252,20,1.014,8,6058,98.43,Errr
35808,2026-06-17 06:21:07,89570,89570.0,west,88.986,20,0.197,12,6524,100.0,Errr
35807,2026-06-17 06:21:07,89570,89570.0,east,0.823,0,10.68,25,9340,0.0,Errr
35806,2026-06-17 06:21:07,89570,89570.0,south,29.085,19,1.269,15,7000,67.91,Errr
35805,2026-06-17 06:21:07,89570,89570.0,north,89.328,20,0.116,8,6058,96.73,Errr
35804,2026-06-17 06:21:07,89560,89560.0,west,80.996,20,0.338,12,6524,93.21,Errr
35803,2026-06-17 06:21:07,89560,89560.0,east,34.811,6,8.062,25,9334,30.87,Errr
35802,2026-06-17 06:21:07,89560,89560.0,south,22.467,14,0.804,15,7000,50.98,Errr
35801,2026-06-17 06:21:07,89560,89560.0,north,89.153,20,0.357,8,6058,99.1,Errr
35800,2026-06-17 06:21:07,89550,89550.0,west,74.415,20,0.054,12,6524,92.56,Errr
35799,2026-06-17 06:21:07,89550,89550.0,east,73.742,16,9.753,25,9324,80.47,Errr
35798,2026-06-17 06:21:07,89550,89550.0,south,14.507,9,1.44,15,7000,32.11,Errr
35797,2026-06-17 06:21:07,89550,89550.0,north,80.266,17,0.327,8,6058,84.49,Errr
35796,2026-06-17 06:21:07,89540,89540.0,west,65.382,20,0.569,12,6524,88.3,Srrr
35795,2026-06-17 06:21:07,89540,89540.0,east,89.268,20,1.478,25,9320,99.34,Srrr
35794,2026-06-17 06:21:07,89540,89540.0,south,6.245,4,1.149,15,7000,13.39,Srrr
35793,2026-06-17 06:21:07,89540,89540.0,north,72.494,14,1.37,8,6058,75.98,Srrr
35792,2026-06-17 06:21:07,89530,89530.0,west,58.273,20,0.405,12,6524,84.81,Srrr
35791,2026-06-17 06:21:07,89530,89530.0,east,89.001,20,0.988,25,9320,100.0,Srrr
35790,2026-06-17 06:21:07,89530,89530.0,south,0.0,0,8.667,15,7000,0.25,Srrr
35789,2026-06-17 06:21:07,89530,89530.0,north,64.486,12,1.128,8,6058,64.64,Srrr
35788,2026-06-17 06:21:07,89520,89520.0,west,48.876,20,0.266,12,6524,81.95,Srrr
35787,2026-06-17 06:21:07,89520,89520.0,east,89.028,20,1.147,25,9320,100.0,Srrr
35786,2026-06-17 06:21:07,89520,89520.0,south,1.583,0,10.951,15,7000,0.0,Srrr
35785,2026-06-17 06:21:07,89520,89520.0,north,55.997,9,1.183,8,6058,52.21,Srrr
35784,2026-06-17 06:21:07,89510,89510.0,west,41.205,20,0.016,12,6524,77.31,Srrr
35783,2026-06-17 06:21:07,89510,89510.0,east,80.464,20,0.626,25,9320,95.78,Srrr
35782,2026-06-17 06:21:07,89510,89510.0,south,42.996,4,9.618,15,6997,30.94,Srrr
35781,2026-06-17 06:21:07,89510,89510.0,north,48.117,6,0.804,8,6058,39.6,Srrr
35780,2026-06-17 06:21:07,89500,89500.0,west,33.034,17,0.318,12,6524,63.02,Srrr
35779,2026-06-17 06:21:07,89500,89500.0,east,72.315,20,0.482,25,9320,92.86,Srrr
35778,2026-06-17 06:21:07,89500,89500.0,south,82.384,17,8.679,15,6987,89.55,Srrr
35777,2026-06-17 06:21:07,89500,89500.0,north,39.66,4,0.684,8,6058,30.33,Srrr
35776,2026-06-17 06:21:07,89490,89490.0,west,25.104,13,0.644,12,6524,52.45,Nrrr
35775,2026-06-17 06:21:07,89490,89490.0,east,65.008,20,1.348,25,9320,87.55,Nrrr
35774,2026-06-17 06:21:07,89490,89490.0,south,90.19,20,0.573,15,6985,100.0,Nrrr
35773,2026-06-17 06:21:07,89490,89490.0,north,32.755,1,0.332,8,6058,19.63,Nrrr
35772,2026-06-17 06:21:07,89480,89480.0,west,16.717,9,0.916,12,6524,34.37,Nrrr
35771,2026-06-17 06:21:07,89480,89480.0,east,56.673,20,0.019,25,9320,82.71,Nrrr
35770,2026-06-17 06:21:07,89480,89480.0,south,89.028,20,0.515,15,6985,97.48,Nrrr
35769,2026-06-17 06:21:07,89480,89480.0,north,49.998,4,11.25,8,6055,32.44,Nrrr
35768,2026-06-17 06:21:07,89470,89470.0,west,10.381,5,1.101,12,6524,16.74,Wrrr
35767,2026-06-17 06:21:07,89470,89470.0,east,49.262,20,0.367,25,9320,82.72,Wrrr
35766,2026-06-17 06:21:07,89470,89470.0,south,89.115,20,1.133,15,6985,100.0,Wrrr
35765,2026-06-17 06:21:07,89470,89470.0,north,90.019,20,1.12,8,6045,100.0,Wrrr
35764,2026-06-17 06:21:07,89460,89460.0,west,1.032,1,1.29,12,6524,0.88,Wrrr
35763,2026-06-17 06:21:07,89460,89460.0,east,40.544,20,1.118,25,9320,75.55,Wrrr
35762,2026-06-17 06:21:07,89460,89460.0,south,89.253,20,0.463,15,6985,100.0,Wrrr
35761,2026-06-17 06:21:07,89460,89460.0,north,89.053,20,1.312,8,6045,99.66,Wrrr
35760,2026-06-17 06:21:07,89450,89450.0,west,0.999,0,12.203,12,6524,0.0,Wrrr
35759,2026-06-17 06:21:07,89450,89450.0,east,33.713,20,0.268,25,9320,75.62,Wrrr
35758,2026-06-17 06:21:07,89450,89450.0,south,87.647,20,0.622,15,6985,99.81,Wrrr
35757,2026-06-17 06:21:07,89450,89450.0,north,90.425,20,0.245,8,6045,100.0,Wrrr
35756,2026-06-17 06:21:07,89440,89440.0,west,17.606,0,12.289,12,6524,9.61,Wrrr
35755,2026-06-17 06:21:07,89440,89440.0,east,24.087,20,0.575,25,9320,68.09,Wrrr
35754,2026-06-17 06:21:07,89440,89440.0,south,78.952,20,1.315,15,6985,96.99,Wrrr
35753,2026-06-17 06:21:07,89440,89440.0,north,89.882,20,0.544,8,6045,99.46,Wrrr
35752,2026-06-17 06:21:07,89430,89430.0,west,58.226,8,10.3,12,6518,51.4,Wrrr
35751,2026-06-17 06:21:07,89430,89430.0,east,16.106,18,0.939,25,9320,62.5,Wrrr
35750,2026-06-17 06:21:07,89430,89430.0,south,71.711,20,1.462,15,6985,94.61,Wrrr
35749,2026-06-17 06:21:07,89430,89430.0,north,89.918,20,1.416,8,6045,98.26,Wrrr
35748,2026-06-17 06:21:07,89420,89420.0,west,89.518,20,0.256,12,6510,98.51,Errr
35747,2026-06-17 06:21:07,89420,89420.0,east,8.083,10,0.877,25,9320,34.88,Errr
35746,2026-06-17 06:21:07,89420,89420.0,south,62.559,20,1.415,15,6985,89.84,Errr
35745,2026-06-17 06:21:07,89420,89420.0,north,90.149,20,0.287,8,6045,97.12,Errr
35744,2026-06-17 06:21:07,89410,89410.0,west,90.481,20,1.173,12,6510,98.09,Errr
35743,2026-06-17 06:21:07,89410,89410.0,east,0.67,1,0.356,25,9320,2.9,Errr
35742,2026-06-17 06:21:07,89410,89410.0,south,56.005,20,1.23,15,6985,85.14,Errr
35741,2026-06-17 06:21:07,89410,89410.0,north,90.018,20,0.281,8,6045,98.72,Errr
35740,2026-06-17 06:21:07,89400,89400.0,west,89.76,20,0.597,12,6510,100.0,Errr
35739,2026-06-17 06:21:07,89400,89400.0,east,0.0,0,11.212,25,9320,0.0,Errr
35738,2026-06-17 06:21:07,89400,89400.0,south,47.285,20,1.045,15,6985,80.64,Errr
35737,2026-06-17 06:21:07,89400,89400.0,north,90.613,20,0.245,8,6045,100.0,Errr
35736,2026-06-17 06:21:07,89390,89390.0,west,89.698,20,0.244,12,6510,99.29,Errr
35735,2026-06-17 06:21:07,89390,89390.0,east,0.091,0,9.307,25,9320,0.0,Errr
35734,2026-06-17 06:21:07,89390,89390.0,south,39.079,20,1.345,15,6985,75.07,Errr
35733,2026-06-17 06:21:07,89390,89390.0,north,89.326,20,0.878,8,6045,100.0,Errr
35732,2026-06-17 06:21:07,89380,89380.0,west,90.296,20,1.285,12,6510,100.0,Errr
35731,2026-06-17 06:21:07,89380,89380.0,east,0.0,0,11.608,25,9320,0.0,Errr
35730,2026-06-17 06:21:07,89380,89380.0,south,31.621,20,0.878,15,6985,71.65,Errr
35729,2026-06-17 06:21:07,89380,89380.0,north,89.405,20,1.393,8,6045,99.36,Errr
35728,2026-06-17 06:21:07,89370,89370.0,west,84.146,20,0.559,12,6510,98.17,Errr
35727,2026-06-17 06:21:07,89370,89370.0,east,26.318,4,8.094,25,9316,21.62,Errr
35726,2026-06-17 06:21:07,89370,89370.0,south,24.016,15,1.216,15,6985,53.07,Errr
35725,2026-06-17 06:21:07,89370,89370.0,north,89.123,20,1.025,8,6045,99.81,Errr
35724,2026-06-17 06:21:07,89360,89360.0,west,76.122,20,0.066,12,6510,92.21,Errr
35723,2026-06-17 06:21:07,89360,89360.0,east,65.891,14,8.678,25,9306,71.0,Errr
35722,2026-06-17 06:21:07,89360,89360.0,south,14.778,10,0.42,15,6985,38.99,Errr
35721,2026-06-17 06:21:07,89360,89360.0,north,82.744,18,0.09,8,6045,93.66,Errr
35720,2026-06-17 06:21:07,89350,89350.0,west,66.876,20,0.663,12,6510,91.96,Srrr
35719,2026-06-17 06:21:07,89350,89350.0,east,89.072,20,1.253,25,9300,100.0,Srrr
35718,2026-06-17 06:21:07,89350,89350.0,south,6.468,5,0.196,15,6985,19.79,Srrr
35717,2026-06-17 06:21:07,89350,89350.0,north,73.904,15,0.074,8,6045,77.76,Srrr
35716,2026-06-17 06:21:07,89340,89340.0,west,59.201,20,1.026,12,6510,85.75,Srrr
35715,2026-06-17 06:21:07,89340,89340.0,east,90.799,20,0.888,25,9300,100.0,Srrr
35714,2026-06-17 06:21:07,89340,89340.0,south,0.0,0,12.962,15,6985,2.32,Srrr
35713,2026-06-17 06:21:07,89340,89340.0,north,65.292,12,0.952,8,6045,65.63,Srrr
35712,2026-06-17 06:21:07,89330,89330.0,west,50.842,20,0.1,12,6510,85.0,Srrr
35711,2026-06-17 06:21:07,89330,89330.0,east,89.639,20,1.024,25,9300,100.0,Srrr
35710,2026-06-17 06:21:07,89330,89330.0,south,0.756,0,9.968,15,6985,1.24,Srrr
35709,2026-06-17 06:21:07,89330,89330.0,north,57.151,10,0.879,8,6045,58.16,Srrr
35708,2026-06-17 06:21:07,89320,89320.0,west,43.698,20,0.989,12,6510,82.03,Srrr
35707,2026-06-17 06:21:07,89320,89320.0,east,82.607,20,0.311,25,9300,95.97,Srrr
35706,2026-06-17 06:21:07,89320,89320.0,south,33.848,1,9.052,15,6984,18.91,Srrr
35705,2026-06-17 06:21:07,89320,89320.0,north,50.327,7,0.58,8,6045,44.68,Srrr
35704,2026-06-17 06:21:07,89310,89310.0,west,34.988,18,0.868,12,6510,71.46,Srrr
35703,2026-06-17 06:21:07,89310,89310.0,east,74.415,20,1.073,25,9300,91.94,Srrr
35702,2026-06-17 06:21:07,89310,89310.0,south,74.521,14,9.859,15,6974,76.61,Srrr
35701,2026-06-17 06:21:07,89310,89310.0,north,41.807,4,0.762,8,6045,31.19,Srrr
35700,2026-06-17 06:21:07,89300,89300.0,west,28.087,14,0.436,12,6510,54.88,Nrrr
35699,2026-06-17 06:21:07,89300,89300.0,east,67.2,20,0.275,25,9300,91.37,Nrrr
35698,2026-06-17 06:21:07,89300,89300.0,south,90.713,20,0.465,15,6970,97.44,Nrrr
35697,2026-06-17 06:21:07,89300,89300.0,north,33.908,2,0.898,8,6045,22.92,Nrrr
35696,2026-06-17 06:21:07,89290,89290.0,west,19.274,10,1.069,12,6510,40.42,Nrrr
35695,2026-06-17 06:21:07,89290,89290.0,east,57.851,20,0.462,25,9300,83.26,Nrrr
35694,2026-06-17 06:21:07,89290,89290.0,south,89.262,20,0.039,15,6970,100.0,Nrrr
35693,2026-06-17 06:21:07,89290,89290.0,north,42.65,1,8.187,8,6044,21.56,Nrrr
35692,2026-06-17 06:21:07,89280,89280.0,west,10.389,6,1.174,12,6510,24.48,Nrrr
35691,2026-06-17 06:21:07,89280,89280.0,east,49.468,20,0.918,25,9300,84.62,Nrrr
35690,2026-06-17 06:21:07,89280,89280.0,south,89.644,20,1.469,15,6970,99.47,Nrrr
35689,2026-06-17 06:21:07,89280,89280.0,north,82.029,16,8.967,8,6034,86.8,Nrrr
35688,2026-06-17 06:21:07,89270,89270.0,west,3.191,2,0.686,12,6510,5.35,Wrrr
35687,2026-06-17 06:21:07,89270,89270.0,east,43.061,20,0.508,25,9300,77.62,Wrrr
35686,2026-06-17 06:21:07,89270,89270.0,south,90.062,20,0.067,15,6970,97.14,Wrrr
35685,2026-06-17 06:21:07,89270,89270.0,north,89.118,20,0.045,8,6032,100.0,Wrrr
35684,2026-06-17 06:21:07,89260,89260.0,west,0.0,0,12.13,12,6510,1.43,Wrrr
35683,2026-06-17 06:21:07,89260,89260.0,east,33.477,20,1.323,25,9300,76.87,Wrrr
35682,2026-06-17 06:21:07,89260,89260.0,south,89.43,20,0.495,15,6970,98.42,Wrrr
35681,2026-06-17 06:21:07,89260,89260.0,north,90.506,20,1.301,8,6032,100.0,Wrrr
35680,2026-06-17 06:21:07,89250,89250.0,west,9.306,0,11.134,12,6510,3.98,Wrrr
35679,2026-06-17 06:21:07,89250,89250.0,east,26.136,20,1.006,25,9300,73.48,Wrrr
35678,2026-06-17 06:21:07,89250,89250.0,south,80.747,20,0.954,15,6970,93.49,Wrrr
35677,2026-06-17 06:21:07,89250,89250.0,north,89.841,20,1.249,8,6032,100.0,Wrrr
35676,2026-06-17 06:21:07,89240,89240.0,west,49.491,5,11.114,12,6506,38.83,Wrrr
35675,2026-06-17 06:21:07,89240,89240.0,east,18.467,20,0.936,25,9300,68.18,Wrrr
35674,2026-06-17 06:21:07,89240,89240.0,south,72.564,20,1.365,15,6970,93.89,Wrrr
35673,2026-06-17 06:21:07,89240,89240.0,north,89.191,20,1.055,8,6032,100.0,Wrrr
35672,2026-06-17 06:21:07,89230,89230.0,west,89.877,20,0.109,12,6496,100.0,Errr
35671,2026-06-17 06:21:07,89230,89230.0,east,10.389,11,0.75,25,9300,35.37,Errr
35670,2026-06-17 06:21:07,89230,89230.0,south,65.521,20,1.46,15,6970,87.38,Errr
35669,2026-06-17 06:21:07,89230,89230.0,north,89.261,20,0.994,8,6032,97.56,Errr
35668,2026-06-17 06:21:07,89220,89220.0,west,89.677,20,1.042,12,6496,98.09,Errr
35667,2026-06-17 06:21:07,89220,89220.0,east,2.139,3,1.407,25,9300,9.25,Errr
35666,2026-06-17 06:21:07,89220,89220.0,south,55.873,20,1.32,15,6970,87.46,Errr
35665,2026-06-17 06:21:07,89220,89220.0,north,90.133,20,0.617,8,6032,100.0,Errr
35664,2026-06-17 06:21:07,89210,89210.0,west,89.542,20,0.802,12,6496,99.84,Errr
35663,2026-06-17 06:21:07,89210,89210.0,east,0.532,0,12.238,25,9300,0.0,Errr
